ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2020-08-02,527.80406949915,460.4932804132086,938.9373367099968,527.80406949915,527.80406949915,172.42873952494557,172.42873952494557,172.42873952494557,99.89851886024924,99.89851886024924,99.89851886024924,72.5302206646963,72.5302206646963,72.5302206646963,0.0,0.0,0.0,700.2328090240956
2020-08-03,527.6292003326255,322.6508772186308,799.1351986352491,527.6292003326255,527.6292003326255,25.246050234787486,25.246050234787486,25.246050234787486,-49.440066374921344,-49.440066374921344,-49.440066374921344,74.68611660970882,74.68611660970882,74.68611660970882,0.0,0.0,0.0,552.875250567413
2020-08-04,527.454331166101,294.52157983019305,780.9635122042106,527.454331166101,527.454331166101,17.01350640753393,17.01350640753393,17.01350640753393,-59.74853553894202,-59.74853553894202,-59.74853553894202,76.76204194647597,76.76204194647597,76.76204194647597,0.0,0.0,0.0,544.4678375736349
2020-08-05,527.2794619995765,307.81530179548747,808.350809405597,527.2794619995765,527.2794619995765,35.605105626288136,35.605105626288136,35.605105626288136,-43.18502773654804,-43.18502773654804,-43.18502773654804,78.79013336283617,78.79013336283617,78.79013336283617,0.0,0.0,0.0,562.8845676258646
2020-08-06,527.1045926192859,282.80804912745367,791.5782482129445,527.1045926192859,527.1045926192859,20.100086426327998,20.100086426327998,20.100086426327998,-60.69925304237333,-60.69925304237333,-60.69925304237333,80.79933946870133,80.79933946870133,80.79933946870133,0.0,0.0,0.0,547.2046790456138
2020-08-07,526.9297232389954,361.83442991726565,832.9703936612865,526.9297232389954,526.9297232389954,76.54427526201839,76.54427526201839,76.54427526201839,-6.269982582173495,-6.269982582173495,-6.269982582173495,82.81425784419187,82.81425784419187,82.81425784419187,0.0,0.0,0.0,603.4739985010137
2020-08-08,526.7548538587048,487.62089849415844,978.8669857965368,526.7548538587048,526.7548538587048,204.298429628722,204.298429628722,204.298429628722,119.44434641490699,119.44434641490699,119.44434641490699,84.85408321381499,84.85408321381499,84.85408321381499,0.0,0.0,0.0,731.0532834874268
2020-08-09,526.5799844784143,459.1165472908286,962.9734341039522,526.5799844784143,526.5799844784143,186.83022171003486,186.83022171003486,186.83022171003486,99.89851886019407,99.89851886019407,99.89851886019407,86.93170284984078,86.93170284984078,86.93170284984078,0.0,0.0,0.0,713.4102061884491
2020-08-10,526.4051150981237,327.63875725000895,816.601554835458,526.4051150981237,526.4051150981237,39.612905551907716,39.612905551907716,39.612905551907716,-49.44006637498759,-49.44006637498759,-49.44006637498759,89.05297192689531,89.05297192689531,89.05297192689531,0.0,0.0,0.0,566.0180206500314
2020-08-11,526.2302457178332,304.3934455033854,783.356326107628,526.2302457178332,526.2302457178332,31.467661548262782,31.467661548262782,31.467661548262782,-59.74853553890608,-59.74853553890608,-59.74853553890608,91.21619708716887,91.21619708716887,91.21619708716887,0.0,0.0,0.0,557.697907266096
2020-08-12,526.0553763375426,329.3825955607057,817.7659790054818,526.0553763375426,526.0553763375426,50.22682330085047,50.22682330085047,50.22682330085047,-43.18502773654467,-43.18502773654467,-43.18502773654467,93.41185103739514,93.41185103739514,93.41185103739514,0.0,0.0,0.0,576.2821996383931
2020-08-13,525.8805069572522,303.2278140177101,802.7805463470214,525.8805069572522,525.8805069572522,34.92328167915118,34.92328167915118,34.92328167915118,-60.69925304229738,-60.69925304229738,-60.69925304229738,95.62253472144857,95.62253472144857,95.62253472144857,0.0,0.0,0.0,560.8037886364034
2020-08-14,525.7056375769616,382.0326065613699,852.674959925525,525.7056375769616,525.7056375769616,91.5532140802322,91.5532140802322,91.5532140802322,-6.2699825826332365,-6.2699825826332365,-6.2699825826332365,97.82319666286546,97.82319666286546,97.82319666286546,0.0,0.0,0.0,617.2588516571939
2020-08-15,525.5307681966711,504.4800609028294,971.6616762213944,525.5307681966711,525.5307681966711,219.4259580528426,219.4259580528426,219.4259580528426,119.44434641495549,119.44434641495549,119.44434641495549,99.98161163788708,99.98161163788708,99.98161163788708,0.0,0.0,0.0,744.9567262495137
2020-08-16,525.3558988163805,487.18760316470014,959.8772934059261,525.3558988163805,525.3558988163805,201.9576319921754,201.9576319921754,201.9576319921754,99.8985188600791,99.8985188600791,99.8985188600791,102.05911313209629,102.05911313209629,102.05911313209629,0.0,0.0,0.0,727.3135308085559
2020-08-17,525.1810294360901,344.4082608930061,833.306329960727,525.1810294360901,525.1810294360901,54.571499897007875,54.571499897007875,54.571499897007875,-49.44006637506387,-49.44006637506387,-49.44006637506387,104.01156627207175,104.01156627207175,104.01156627207175,0.0,0.0,0.0,579.752529333098
2020-08-18,525.0061600557995,324.49517213586455,839.9464534444368,525.0061600557995,525.0061600557995,46.04202479855215,46.04202479855215,46.04202479855215,-59.74853553902952,-59.74853553902952,-59.74853553902952,105.79056033758167,105.79056033758167,105.79056033758167,0.0,0.0,0.0,571.0481848543516
2020-08-19,524.831290675509,336.03271969257713,833.2487218743095,524.831290675509,524.831290675509,64.1597650398649,64.1597650398649,64.1597650398649,-43.18502773654131,-43.18502773654131,-43.18502773654131,107.34479277640624,107.34479277640624,107.34479277640624,0.0,0.0,0.0,588.9910557153738
2020-08-20,524.6564212952184,330.0256583797076,808.790479653586,524.6564212952184,524.6564212952184,47.92235704509929,47.92235704509929,47.92235704509929,-60.69925304236148,-60.69925304236148,-60.69925304236148,108.62161008746075,108.62161008746075,108.62161008746075,0.0,0.0,0.0,572.5787783403176
2020-08-21,524.4815519149278,387.24388915142487,882.99921033791,524.4815519149278,524.4815519149278,103.29868263085193,103.29868263085193,103.29868263085193,-6.269982582479294,-6.269982582479294,-6.269982582479294,109.56866521333122,109.56866521333122,109.56866521333122,0.0,0.0,0.0,627.7802345457796
2020-08-22,524.3066825346373,521.5249540193806,1010.9302641034407,524.3066825346373,524.3066825346373,229.57999279686211,229.57999279686211,229.57999279686211,119.4443464150479,119.4443464150479,119.4443464150479,110.1356463818142,110.1356463818142,110.1356463818142,0.0,0.0,0.0,753.8866753314994
2020-08-23,524.1318131543467,504.0190603268939,980.916538549087,524.1318131543467,524.1318131543467,210.17454768069743,210.17454768069743,210.17454768069743,99.89851885999403,99.89851885999403,99.89851885999403,110.2760288207034,110.2760288207034,110.2760288207034,0.0,0.0,0.0,734.3063608350441
2020-08-24,523.9569437740562,346.852518346928,817.1673133593857,523.9569437740562,523.9569437740562,60.508732195849014,60.508732195849014,60.508732195849014,-49.44006637472264,-49.44006637472264,-49.44006637472264,109.94879857057164,109.94879857057164,109.94879857057164,0.0,0.0,0.0,584.4656759699052
2020-08-25,523.7820743937657,339.7372111786009,817.9192661303998,523.7820743937657,523.7820743937657,49.37156129647748,49.37156129647748,49.37156129647748,-59.74853553899355,-59.74853553899355,-59.74853553899355,109.12009683547103,109.12009683547103,109.12009683547103,0.0,0.0,0.0,573.1536356902432
2020-08-26,523.6072050134752,348.565001703231,821.7347929914235,523.6072050134752,523.6072050134752,64.5797062603352,64.5797062603352,64.5797062603352,-43.18502773653794,-43.18502773653794,-43.18502773653794,107.76473399687315,107.76473399687315,107.76473399687315,0.0,0.0,0.0,588.1869112738104
2020-08-27,523.4323356331846,313.4301085400287,808.8259487984366,523.4323356331846,523.4323356331846,45.168271546471765,45.168271546471765,45.168271546471765,-60.69925304233613,-60.69925304233613,-60.69925304233613,105.86752458880788,105.86752458880788,105.86752458880788,0.0,0.0,0.0,568.6006071796563
2020-08-28,523.2574662528941,380.20626174193313,873.0469462484484,523.2574662528941,523.2574662528941,97.15441558145815,97.15441558145815,97.15441558145815,-6.269982582423697,-6.269982582423697,-6.269982582423697,103.42439816388188,103.42439816388188,103.42439816388188,0.0,0.0,0.0,620.4118818343522
2020-08-29,523.0825968726035,517.1925741142727,985.2546521571509,523.0825968726035,523.0825968726035,219.88759241624345,219.88759241624345,219.88759241624345,119.44434641477423,119.44434641477423,119.44434641477423,100.44324600146923,100.44324600146923,100.44324600146923,0.0,0.0,0.0,742.970189288847
2020-08-30,522.907727492313,484.88894092752304,968.5165454586274,522.907727492313,522.907727492313,196.84298876897452,196.84298876897452,196.84298876897452,99.89851885990893,99.89851885990893,99.89851885990893,96.94446990906556,96.94446990906556,96.94446990906556,0.0,0.0,0.0,719.7507162612876
2020-08-31,522.7328581120224,335.68463621639734,805.5090219391293,522.7328581120224,522.7328581120224,43.52114041939191,43.52114041939191,43.52114041939191,-49.44006637481892,-49.44006637481892,-49.44006637481892,92.96120679421084,92.96120679421084,92.96120679421084,0.0,0.0,0.0,566.2539985314144
2020-09-01,522.5579887317319,309.83721131323085,793.8871097860231,522.5579887317319,522.5579887317319,28.790675513304194,28.790675513304194,28.790675513304194,-59.74853553898136,-59.74853553898136,-59.74853553898136,88.53921105228555,88.53921105228555,88.53921105228555,0.0,0.0,0.0,551.3486642450362
2020-09-02,522.3831193514413,304.16170807671625,811.1308100608638,522.3831193514413,522.3831193514413,40.55135816919152,40.55135816919152,40.55135816919152,-43.18502773656599,-43.18502773656599,-43.18502773656599,83.73638590575752,83.73638590575752,83.73638590575752,0.0,0.0,0.0,562.9344775206329
2020-09-03,522.2082499711508,296.55271646763566,790.2417531449797,522.2082499711508,522.2082499711508,17.922711359771384,17.922711359771384,17.922711359771384,-60.6992530423555,-60.6992530423555,-60.6992530423555,78.62196440212688,78.62196440212688,78.62196440212688,0.0,0.0,0.0,540.1309613309222
2020-09-04,522.0333805908602,377.8728052421596,816.4788114194098,522.0333805908602,522.0333805908602,67.00536798608168,67.00536798608168,67.00536798608168,-6.269982582368115,-6.269982582368115,-6.269982582368115,73.27535056844978,73.27535056844978,73.27535056844978,0.0,0.0,0.0,589.0387485769419
2020-09-05,521.8585112105696,466.809203674184,947.0567588111066,521.8585112105696,521.8585112105696,187.22898737332676,187.22898737332676,187.22898737332676,119.44434641486663,119.44434641486663,119.44434641486663,67.78464095846013,67.78464095846013,67.78464095846013,0.0,0.0,0.0,709.0874985838964
2020-09-06,521.6836418302793,431.37291494738764,927.5093440258266,521.6836418302793,521.6836418302793,162.14337509523676,162.14337509523676,162.14337509523676,99.89851885982388,99.89851885982388,99.89851885982388,62.24485623541289,62.24485623541289,62.24485623541289,0.0,0.0,0.0,683.8270169255161
2020-09-07,521.5087724499887,278.3478605538339,761.0614203164694,521.5087724499887,521.5087724499887,7.315854864591835,7.315854864591835,7.315854864591835,-49.440066374885184,-49.440066374885184,-49.440066374885184,56.75592123947702,56.75592123947702,56.75592123947702,0.0,0.0,0.0,528.8246273145805
2020-09-08,521.3339030696982,265.00876418799874,760.700229980154,521.3339030696982,521.3339030696982,-8.328095608628399,-8.328095608628399,-8.328095608628399,-59.74853553894538,-59.74853553894538,-59.74853553894538,51.42043993031701,51.42043993031701,51.42043993031701,0.0,0.0,0.0,513.0058074610698
2020-09-09,521.1590337961997,289.8303177069087,776.2669746216553,521.1590337961997,521.1590337961997,3.1562906966238797,3.1562906966238797,3.1562906966238797,-43.18502773654177,-43.18502773654177,-43.18502773654177,46.341318433165654,46.341318433165654,46.341318433165654,0.0,0.0,0.0,524.3153244928235
2020-09-10,520.9841645227011,233.40275959305418,719.7746636916561,520.9841645227011,520.9841645227011,-19.07995810657614,-19.07995810657614,-19.07995810657614,-60.69925304232426,-60.69925304232426,-60.69925304232426,41.61929493574812,41.61929493574812,41.61929493574812,0.0,0.0,0.0,501.90420641612496
2020-09-11,520.8092952492027,315.03962013030224,798.874557525391,520.8092952492027,520.8092952492027,31.08045661963609,31.08045661963609,31.08045661963609,-6.269982582214175,-6.269982582214175,-6.269982582214175,37.35043920185027,37.35043920185027,37.35043920185027,0.0,0.0,0.0,551.8897518688387
2020-09-12,520.6344259757042,447.0337618737436,926.2170886735969,520.6344259757042,520.6344259757042,153.06803326020824,153.06803326020824,153.06803326020824,119.44434641487125,119.44434641487125,119.44434641487125,33.62368684533701,33.62368684533701,33.62368684533701,0.0,0.0,0.0,673.7024592359124
2020-09-13,520.4595567022058,405.28833138382305,890.0432883330615,520.4595567022058,520.4595567022058,130.41699300429877,130.41699300429877,130.41699300429877,99.89851885970887,99.89851885970887,99.89851885970887,30.518474144589888,30.518474144589888,30.518474144589888,0.0,0.0,0.0,650.8765497065045
2020-09-14,520.2846874287072,249.23963060229187,748.9429383543037,520.2846874287072,520.2846874287072,-21.33752835018204,-21.33752835018204,-21.33752835018204,-49.44006637455396,-49.44006637455396,-49.44006637455396,28.102538024371917,28.102538024371917,28.102538024371917,0.0,0.0,0.0,498.9471590785252
2020-09-15,520.1098181552087,240.4023618164592,729.3786593889071,520.1098181552087,520.1098181552087,-33.318592654450356,-33.318592654450356,-33.318592654450356,-59.74853553890944,-59.74853553890944,-59.74853553890944,26.429942884459088,26.429942884459088,26.429942884459088,0.0,0.0,0.0,486.79122550075834
2020-09-16,519.9349488817103,273.723497704049,748.4135276497344,519.9349488817103,519.9349488817103,-17.64563647145199,-17.64563647145199,-17.64563647145199,-43.185027736569815,-43.185027736569815,-43.185027736569815,25.539391265117835,25.539391265117835,25.539391265117835,0.0,0.0,0.0,502.2893124102583
2020-09-17,519.7600796082118,247.13817819825695,725.5695707873717,519.7600796082118,519.7600796082118,-35.24638403934836,-35.24638403934836,-35.24638403934836,-60.69925304234363,-60.69925304234363,-60.69925304234363,25.452869002995268,25.452869002995268,25.452869002995268,0.0,0.0,0.0,484.5136955688634
2020-09-18,519.5852103347133,296.4545750010217,789.9470213273942,519.5852103347133,519.5852103347133,19.90468511425752,19.90468511425752,19.90468511425752,-6.269982582158592,-6.269982582158592,-6.269982582158592,26.17466769641612,26.17466769641612,26.17466769641612,0.0,0.0,0.0,539.4898954489709
2020-09-19,519.4103410612148,433.220402525341,917.0159347643792,519.4103410612148,519.4103410612148,147.13516457011548,147.13516457011548,147.13516457011548,119.44434641496362,119.44434641496362,119.44434641496362,27.690818155151863,27.690818155151863,27.690818155151863,0.0,0.0,0.0,666.5455056313303
2020-09-20,519.2354717877163,421.79944186292846,897.1368020388072,519.2354717877163,519.2354717877163,129.86747714697887,129.86747714697887,129.86747714697887,99.89851886012985,99.89851886012985,99.89851886012985,29.96895828684898,29.96895828684898,29.96895828684898,0.0,0.0,0.0,649.1029489346952
2020-09-21,519.0606025142177,253.30837132669274,746.8327676456864,519.0606025142177,519.0606025142177,-16.48141853946482,-16.48141853946482,-16.48141853946482,-49.44006637462021,-49.44006637462021,-49.44006637462021,32.958647835155396,32.958647835155396,32.958647835155396,0.0,0.0,0.0,502.57918397475294
2020-09-22,518.8857332407193,253.81380585892825,753.4612976848302,518.8857332407193,518.8857332407193,-23.15640471842602,-23.15640471842602,-23.15640471842602,-59.748535538897244,-59.748535538897244,-59.748535538897244,36.59213082047121,36.59213082047121,36.59213082047121,0.0,0.0,0.0,495.7293285222933
2020-09-23,518.7108639672209,277.4194268379313,761.3255038384766,518.7108639672209,518.7108639672209,-2.39949297960399,-2.39949297960399,-2.39949297960399,-43.18502773653504,-43.18502773653504,-43.18502773653504,40.78553475693106,40.78553475693106,40.78553475693106,0.0,0.0,0.0,516.3113709876169
2020-09-24,518.5359946937224,267.36971919848554,746.7859273617499,518.5359946937224,518.5359946937224,-15.258768998681589,-15.258768998681589,-15.258768998681589,-60.699253042363,-60.699253042363,-60.699253042363,45.44048404368141,45.44048404368141,45.44048404368141,0.0,0.0,0.0,503.2772256950408
2020-09-25,518.3611254202239,310.83028632703395,804.9961212164728,518.3611254202239,518.3611254202239,44.176111098610924,44.176111098610924,44.176111098610924,-6.269982582569151,-6.269982582569151,-6.269982582569151,50.44609368118008,50.44609368118008,50.44609368118008,0.0,0.0,0.0,562.5372365188348
2020-09-26,518.1862561467253,445.40013001720916,918.9496090090952,518.1862561467253,518.1862561467253,175.12564536743028,175.12564536743028,175.12564536743028,119.44434641505603,119.44434641505603,119.44434641505603,55.68129895237423,55.68129895237423,55.68129895237423,0.0,0.0,0.0,693.3119015141556
2020-09-27,518.0113868732269,423.8847667304736,914.155288058797,518.0113868732269,518.0113868732269,160.9159860987107,160.9159860987107,160.9159860987107,99.89851886004479,99.89851886004479,99.89851886004479,61.01746723866591,61.01746723866591,61.01746723866591,0.0,0.0,0.0,678.9273729719376
2020-09-28,517.8365175997285,285.6979371929399,771.8453837791045,517.8365175997285,517.8365175997285,16.881163605005394,16.881163605005394,16.881163605005394,-49.44006637469649,-49.44006637469649,-49.44006637469649,66.32122997970188,66.32122997970188,66.32122997970188,0.0,0.0,0.0,534.7176812047339
2020-09-29,517.6616483262299,303.87220006724004,760.463259567875,517.6616483262299,517.6616483262299,11.708930637120421,11.708930637120421,11.708930637120421,-59.748535538861276,-59.748535538861276,-59.748535538861276,71.45746617598171,71.45746617598171,71.45746617598171,0.0,0.0,0.0,529.3705789633502
2020-09-30,517.4867790527314,308.80390219609274,816.6428320038417,517.4867790527314,517.4867790527314,33.10733624084686,33.10733624084686,33.10733624084686,-43.18502773656309,-43.18502773656309,-43.18502773656309,76.29236397740995,76.29236397740995,76.29236397740995,0.0,0.0,0.0,550.5941152935783
2020-10-01,517.3119097792329,292.45986489736663,794.2202557307128,517.3119097792329,517.3119097792329,19.997230906410067,19.997230906410067,19.997230906410067,-60.69925304238237,-60.69925304238237,-60.69925304238237,80.69648394879242,80.69648394879242,80.69648394879242,0.0,0.0,0.0,537.309140685643
2020-10-02,517.1370405057345,359.33754893307713,831.7753220111322,517.1370405057345,517.1370405057345,78.27776408136415,78.27776408136415,78.27776408136415,-6.269982582513561,-6.269982582513561,-6.269982582513561,84.54774666387775,84.54774666387775,84.54774666387775,0.0,0.0,0.0,595.4148045870986
2020-10-03,516.962171232236,487.95909017636103,972.4001279317866,516.962171232236,516.962171232236,207.178614813747,207.178614813747,207.178614813747,119.44434641506065,119.44434641506065,119.44434641506065,87.73426839868632,87.73426839868632,87.73426839868632,0.0,0.0,0.0,724.140786045983
2020-10-04,516.7873019587374,454.57699286071454,957.5227116538931,516.7873019587374,516.7873019587374,190.0554907280227,190.0554907280227,190.0554907280227,99.89851885998964,99.89851885998964,99.89851885998964,90.1569718680331,90.1569718680331,90.1569718680331,0.0,0.0,0.0,706.8427926867602
2020-10-05,516.612432685239,313.1326916403848,805.4913011192853,516.612432685239,516.612432685239,42.291837736492035,42.291837736492035,42.291837736492035,-49.44006637477275,-49.44006637477275,-49.44006637477275,91.73190411126478,91.73190411126478,91.73190411126478,0.0,0.0,0.0,558.9042704217311
2020-10-06,516.4375634117405,316.98456670482864,801.3773148295742,516.4375634117405,516.4375634117405,32.64366512771376,32.64366512771376,32.64366512771376,-59.7485355389847,-59.7485355389847,-59.7485355389847,92.39220066669847,92.39220066669847,92.39220066669847,0.0,0.0,0.0,549.0812285394543
2020-10-07,516.2626941382421,324.3186667161666,808.7254433332542,516.2626941382421,516.2626941382421,48.904616168621985,48.904616168621985,48.904616168621985,-43.18502773659114,-43.18502773659114,-43.18502773659114,92.08964390521312,92.08964390521312,92.08964390521312,0.0,0.0,0.0,565.167310306864
2020-10-08,516.0878248647435,298.24212097178474,767.7034834368699,516.0878248647435,516.0878248647435,30.096520561362127,30.096520561362127,30.096520561362127,-60.69925304235701,-60.69925304235701,-60.69925304235701,90.79577360371913,90.79577360371913,90.79577360371913,0.0,0.0,0.0,546.1843454261057
2020-10-09,515.912955591245,360.0704772831741,829.1324637412336,515.912955591245,515.912955591245,82.23253667912394,82.23253667912394,82.23253667912394,-6.269982582408796,-6.269982582408796,-6.269982582408796,88.50251926153273,88.50251926153273,88.50251926153273,0.0,0.0,0.0,598.145492270369
2020-10-10,515.7380863177466,483.5585039434542,957.205474056935,515.7380863177466,515.7380863177466,204.6666824171076,204.6666824171076,204.6666824171076,119.44434641515302,119.44434641515302,119.44434641515302,85.22233600195456,85.22233600195456,85.22233600195456,0.0,0.0,0.0,720.4047687348542
2020-10-11,515.5632170442481,447.26071324025656,945.6673622337097,515.5632170442481,515.5632170442481,180.8863576846361,180.8863576846361,180.8863576846361,99.89851886038068,99.89851886038068,99.89851886038068,80.98783882425545,80.98783882425545,80.98783882425545,0.0,0.0,0.0,696.4495747288842
2020-10-12,515.3883477707496,295.7935405225292,790.5894715560228,515.3883477707496,515.3883477707496,26.410876761406076,26.410876761406076,26.410876761406076,-49.440066374849025,-49.440066374849025,-49.440066374849025,75.8509431362551,75.8509431362551,75.8509431362551,0.0,0.0,0.0,541.7992245321557
2020-10-13,515.2134784972511,280.85037091779355,749.9489723750448,515.2134784972511,515.2134784972511,10.13299700325589,10.13299700325589,10.13299700325589,-59.74853553894877,-59.74853553894877,-59.74853553894877,69.88153254220465,69.88153254220465,69.88153254220465,0.0,0.0,0.0,525.346475500507
2020-10-14,515.03860907229,290.8677502144171,780.578112673601,515.03860907229,515.03860907229,19.980659695876575,19.980659695876575,19.980659695876575,-43.18502773653552,-43.18502773653552,-43.18502773653552,63.16568743241209,63.16568743241209,63.16568743241209,0.0,0.0,0.0,535.0192687681666
2020-10-15,514.8637396473289,266.719586762666,765.7825332919305,514.8637396473289,514.8637396473289,-4.895733371544538,-4.895733371544538,-4.895733371544538,-60.699253042421105,-60.699253042421105,-60.699253042421105,55.80351967087656,55.80351967087656,55.80351967087656,0.0,0.0,0.0,509.9680062757843
2020-10-16,514.6888702223679,320.9293796756366,792.3381174517957,514.6888702223679,514.6888702223679,41.63668669500938,41.63668669500938,41.63668669500938,-6.269982582304043,-6.269982582304043,-6.269982582304043,47.90666927731342,47.90666927731342,47.90666927731342,0.0,0.0,0.0,556.3255569173773
2020-10-17,514.5140007974068,423.20367697742375,927.78809931972,514.5140007974068,514.5140007974068,159.0398745685603,159.0398745685603,159.0398745685603,119.4443464148794,119.4443464148794,119.4443464148794,39.595528153680924,39.595528153680924,39.595528153680924,0.0,0.0,0.0,673.5538753659671
2020-10-18,514.3391313724456,398.5292204033646,888.406483463936,514.3391313724456,514.3391313724456,130.89478221208046,130.89478221208046,130.89478221208046,99.8985188602956,99.8985188602956,99.8985188602956,30.996263351784812,30.996263351784812,30.996263351784812,0.0,0.0,0.0,645.2339135845261
2020-10-19,514.1642619474848,245.98864294486194,721.6643777379886,514.1642619474848,514.1642619474848,-27.202348474994597,-27.202348474994597,-27.202348474994597,-49.440066374915276,-49.440066374915276,-49.440066374915276,22.237717899920675,22.237717899920675,22.237717899920675,0.0,0.0,0.0,486.96191347249015
2020-10-20,513.9893925225236,229.0194330125184,702.9114874532007,513.9893925225236,513.9893925225236,-46.30026489532847,-46.30026489532847,-46.30026489532847,-59.74853553892468,-59.74853553892468,-59.74853553892468,13.448270643596214,13.448270643596214,13.448270643596214,0.0,0.0,0.0,467.68912762719515
2020-10-21,513.8145230975625,230.373494203068,733.1031530549957,513.8145230975625,513.8145230975625,-38.432289942686985,-38.432289942686985,-38.432289942686985,-43.18502773656357,-43.18502773656357,-43.18502773656357,4.752737793876575,4.752737793876575,4.752737793876575,0.0,0.0,0.0,475.38223315487556
2020-10-22,513.6396536726015,202.4449173453602,685.5423515619592,513.6396536726015,513.6396536726015,-64.42985516679929,-64.42985516679929,-64.42985516679929,-60.69925304234514,-60.69925304234514,-60.69925304234514,-3.7306021244541347,-3.7306021244541347,-3.7306021244541347,0.0,0.0,0.0,449.20979850580227
2020-10-23,513.4647842476404,251.78285687106714,713.9159462833893,513.4647842476404,513.4647842476404,-18.162764045473814,-18.162764045473814,-18.162764045473814,-6.269982582199269,-6.269982582199269,-6.269982582199269,-11.89278146327454,-11.89278146327454,-11.89278146327454,0.0,0.0,0.0,495.3020202021666
2020-10-24,513.2899148226793,386.74159180290036,844.4913808525629,513.2899148226793,513.2899148226793,99.80770471177115,99.80770471177115,99.80770471177115,119.44434641492789,119.44434641492789,119.44434641492789,-19.636641703156755,-19.636641703156755,-19.636641703156755,0.0,0.0,0.0,613.0976195344505
2020-10-25,513.1150453977183,346.30877125728017,826.5290541878111,513.1150453977183,513.1150453977183,73.01952777069259,73.01952777069259,73.01952777069259,99.89851886018062,99.89851886018062,99.89851886018062,-26.87899108948803,-26.87899108948803,-26.87899108948803,0.0,0.0,0.0,586.1345731684108
2020-10-26,512.9401759727572,165.94399195493725,667.952741561407,512.9401759727572,512.9401759727572,-82.99243157480578,-82.99243157480578,-82.99243157480578,-49.440066375001564,-49.440066375001564,-49.440066375001564,-33.55236519980423,-33.55236519980423,-33.55236519980423,0.0,0.0,0.0,429.9477443979514
2020-10-27,512.7653065477961,150.35517531149884,668.0803088571886,512.7653065477961,512.7653065477961,-99.35488033243496,-99.35488033243496,-99.35488033243496,-59.7485355389006,-59.7485355389006,-59.7485355389006,-39.60634479353435,-39.60634479353435,-39.60634479353435,0.0,0.0,0.0,413.4104262153611
2020-10-28,512.590437122835,179.70773628175363,661.2005566944936,512.590437122835,512.590437122835,-88.19342512372768,-88.19342512372768,-88.19342512372768,-43.18502773652878,-43.18502773652878,-43.18502773652878,-45.008397387198904,-45.008397387198904,-45.008397387198904,0.0,0.0,0.0,424.39701199910735
2020-10-29,512.4155676978739,168.14597490698964,643.760601832226,512.4155676978739,512.4155676978739,-110.44347509593135,-110.44347509593135,-110.44347509593135,-60.699253042364504,-60.699253042364504,-60.699253042364504,-49.744222053566844,-49.744222053566844,-49.744222053566844,0.0,0.0,0.0,401.97209260194256
2020-10-30,512.2406982729128,200.04664126259453,706.61640434381,512.2406982729128,512.2406982729128,-60.08757318376883,-60.08757318376883,-60.08757318376883,-6.2699825821436725,-6.2699825821436725,-6.2699825821436725,-53.817590601625156,-53.817590601625156,-53.817590601625156,0.0,0.0,0.0,452.153125089144
2020-10-31,512.0658288479517,327.8371735233411,824.671526844253,512.0658288479517,512.0658288479517,62.194654231561856,62.194654231561856,62.194654231561856,119.4443464149764,119.4443464149764,119.4443464149764,-57.249692183414545,-57.249692183414545,-57.249692183414545,0.0,0.0,0.0,574.2604830795135
2020-11-01,511.8909594229907,311.0027183485281,778.2701766952096,511.8909594229907,511.8909594229907,39.82051675245566,39.82051675245566,39.82051675245566,99.89851886006562,99.89851886006562,99.89851886006562,-60.07800210760997,-60.07800210760997,-60.07800210760997,0.0,0.0,0.0,551.7114761754464
2020-11-02,511.7160899980296,166.50189585068,656.5119855850184,511.7160899980296,511.7160899980296,-111.79477521009788,-111.79477521009788,-111.79477521009788,-49.44006637466032,-49.44006637466032,-49.44006637466032,-62.35470883543757,-62.35470883543757,-62.35470883543757,0.0,0.0,0.0,399.9213147879317
2020-11-03,511.5412205730686,139.7475498524913,630.9044621275567,511.5412205730686,511.5412205730686,-123.89328096477509,-123.89328096477509,-123.89328096477509,-59.748535538876524,-59.748535538876524,-59.748535538876524,-64.14474542589858,-64.14474542589858,-64.14474542589858,0.0,0.0,0.0,387.6479396082935
2020-11-04,511.36635114810747,158.22294870082348,637.8257070092565,511.36635114810747,511.36635114810747,-108.70851046816735,-108.70851046816735,-108.70851046816735,-43.18502773655683,-43.18502773655683,-43.18502773655683,-65.5234827316105,-65.5234827316105,-65.5234827316105,0.0,0.0,0.0,402.65784067994014
2020-11-05,511.19148172314635,140.15058186911438,640.6553845909966,511.19148172314635,511.19148172314635,-127.27340415909099,-127.27340415909099,-127.27340415909099,-60.69925304233916,-60.69925304233916,-60.69925304233916,-66.57415111675184,-66.57415111675184,-66.57415111675184,0.0,0.0,0.0,383.91807756405535
2020-11-06,511.01661229818524,190.724448258873,657.7900781251323,511.01661229818524,511.01661229818524,-73.6550476798889,-73.6550476798889,-73.6550476798889,-6.269982581989744,-6.269982581989744,-6.269982581989744,-67.38506509789917,-67.38506509789917,-67.38506509789917,0.0,0.0,0.0,437.36156461829637
